REF_DATE,GEO,DGUID,Vehicle type,Origin of manufacture,Sales,Seasonal adjustment,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2003-10,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,215226.0,,,,0
2003-11,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,180705.0,,,,0
2003-12,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,170416.0,,,,0
2004-01,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,155729.0,,,,0
2004-02,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,171197.0,,,,0
2004-03,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,275102.0,,,,0
2004-04,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,324034.0,,,,0
2004-05,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,310894.0,,,,0
2004-06,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,266842.0,,,,0
2004-07,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,236014.0,,,,0
2004-08,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,211698.0,,,,0
2004-09,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,199117.0,,,,0
2004-10,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,201005.0,,,,0
2004-11,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,181590.0,,,,0
2004-12,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,161748.0,,,,0
2005-01,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,119763.0,,,,0
2005-02,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,150732.0,,,,0
2005-03,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,229750.0,,,,0
2005-04,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,347827.0,,,,0
2005-05,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,326975.0,,,,0
2005-06,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,309365.0,,,,0
2005-07,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,293788.0,,,,0
2005-08,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,279738.0,,,,0
2005-09,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,243568.0,,,,0
2005-10,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,219053.0,,,,0
2005-11,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,227258.0,,,,0
2005-12,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,180607.0,,,,0
2006-01,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,141207.0,,,,0
2006-02,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,155157.0,,,,0
2006-03,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,264322.0,,,,0
2006-04,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,341109.0,,,,0
2006-05,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,397061.0,,,,0
2006-06,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,384257.0,,,,0
2006-07,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,348305.0,,,,0
2006-08,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,366042.0,,,,0
2006-09,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,303344.0,,,,0
2006-10,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,278233.0,,,,0
2006-11,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,263541.0,,,,0
2006-12,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,226814.0,,,,0
2007-01,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,191902.0,,,,0
2007-02,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,208249.0,,,,0
2007-03,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,348605.0,,,,0
2007-04,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,427130.0,,,,0
2007-05,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,468349.0,,,,0
2007-06,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,392487.0,,,,0
2007-07,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,340890.0,,,,0
2007-08,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,352457.0,,,,0
2007-09,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,284723.0,,,,0
2007-10,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,252753.0,,,,0
2007-11,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,219328.0,,,,0
2007-12,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,220947.0,,,,0
2008-01,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,203258.0,,,,0
2008-02,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,226614.0,,,,0
2008-03,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,368675.0,,,,0
2008-04,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,453087.0,,,,0
2008-05,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,505095.0,,,,0
2008-06,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,433544.0,,,,0
2008-07,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,404648.0,,,,0
2008-08,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,358465.0,,,,0
2008-09,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,335636.0,,,,0
2008-10,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,278325.0,,,,0
2008-11,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,219812.0,,,,0
2008-12,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,179241.0,,,,0
2009-01,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,165705.0,,,,0
2009-02,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,180252.0,,,,0
2009-03,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,286613.0,,,,0
2009-04,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,367461.0,,,,0
2009-05,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,358324.0,,,,0
2009-06,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,303416.0,,,,0
2009-07,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,305041.0,,,,0
2009-08,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,316646.0,,,,0
2009-09,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,292836.0,,,,0
2009-10,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,272213.0,,,,0
2009-11,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,234744.0,,,,0
2009-12,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,223785.0,,,,0
2010-01,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,177970.0,,,,0
2010-02,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,198112.0,,,,0
2010-03,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,340711.0,,,,0
2010-04,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,323502.0,,,,0
2010-05,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,304179.0,,,,0
2010-06,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,310286.0,,,,0
2010-07,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,280458.0,,,,0
2010-08,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,259445.0,,,,0
2010-09,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,254411.0,,,,0
2010-10,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,238846.0,,,,0
2010-11,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,245589.0,,,,0
2010-12,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,222015.0,,,,0
2011-01,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,126283.0,,,,0
2011-02,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,138885.0,,,,0
2011-03,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,239552.0,,,,0
2011-04,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,283427.0,,,,0
2011-05,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,225002.0,,,,0
2011-06,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,211350.0,,,,0
2011-07,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,198025.0,,,,0
2011-08,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,206380.0,,,,0
2011-09,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,196997.0,,,,0
2011-10,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,177322.0,,,,0
2011-11,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,169779.0,,,,0
2011-12,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,172526.0,,,,0
2012-01,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,140362.0,,,,0
2012-02,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,194889.0,,,,0
2012-03,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,294629.0,,,,0
2012-04,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,278049.0,,,,0
2012-05,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,284836.0,,,,0
2012-06,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,279823.0,,,,0
2012-07,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,236904.0,,,,0
2012-08,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,257287.0,,,,0
2012-09,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,260623.0,,,,0
2012-10,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,227061.0,,,,0
2012-11,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,202878.0,,,,0
2012-12,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,168342.0,,,,0
2013-01,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,137656.0,,,,0
2013-02,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,160315.0,,,,0
2013-03,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,265224.0,,,,0
2013-04,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,253498.0,,,,0
2013-05,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,285176.0,,,,0
2013-06,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,230238.0,,,,0
2013-07,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,260925.0,,,,0
2013-08,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,257600.0,,,,0
2013-09,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,228561.0,,,,0
2013-10,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,226226.0,,,,0
2013-11,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,201468.0,,,,0
2013-12,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,162331.0,,,,0
2014-01,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,136851.0,,,,0
2014-02,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,151527.0,,,,0
2014-03,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,231560.0,,,,0
2014-04,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,252015.0,,,,0
2014-05,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,250269.0,,,,0
2014-06,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,196644.0,,,,0
2014-07,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,184759.0,,,,0
2014-08,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,190299.0,,,,0
2014-09,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,166491.0,,,,0
2014-10,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,162094.0,,,,0
2014-11,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,122169.0,,,,0
2014-12,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,101758.0,,,,0
2015-01,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,87534.0,,,,0
2015-02,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,108488.0,,,,0
2015-03,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,162709.0,,,,0
2015-04,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,177804.0,,,,0
2015-05,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,185832.0,,,,0
2015-06,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,167011.0,,,,0
2015-07,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,160108.0,,,,0
2015-08,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,146549.0,,,,0
2015-09,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,160328.0,,,,0
2015-10,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,144898.0,,,,0
2015-11,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,108105.0,,,,0
2015-12,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,103320.0,,,,0
2016-01,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,88906.0,,,,0
2016-02,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,95891.0,,,,0
2016-03,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,150919.0,,,,0
2016-04,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,177525.0,,,,0
2016-05,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,161823.0,,,,0
2016-06,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,153087.0,,,,0
2016-07,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,134300.0,,,,0
2016-08,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,139260.0,,,,0
2016-09,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,140350.0,,,,0
2016-10,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,146381.0,,,,0
2016-11,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,155844.0,,,,0
2016-12,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,126625.0,,,,0
2017-01,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,89844.0,,,,0
2017-02,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,108320.0,,,,0
2017-03,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,182382.0,,,,0
2017-04,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,186540.0,,,,0
2017-05,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,191668.0,,,,0
2017-06,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,214237.0,,,,0
2017-07,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,191185.0,,,,0
2017-08,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,186620.0,,,,0
2017-09,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,171407.0,,,,0
2017-10,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,151662.0,,,,0
2017-11,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,135911.0,,,,0
2017-12,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,101573.0,,,,0
2018-01,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,93725.0,,,,0
2018-02,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,105755.0,,,,0
2018-03,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,183598.0,,,,0
2018-04,Canada,2016A000011124,Passenger cars,Japan,Dollars,Unadjusted,Dollars,81,thousands,3,v42169930,1.2.4.2.1,183111.0,,,,0
