REF_DATE,GEO,DGUID,Vehicle type,Origin of manufacture,Sales,Seasonal adjustment,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2013-07,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,22869.0,,,,0
2013-08,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,23548.0,,,,0
2013-09,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,22953.0,,,,0
2013-10,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,22491.0,,,,0
2013-11,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,20199.0,,,,0
2013-12,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,19262.0,,,,0
2014-01,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,16502.0,,,,0
2014-02,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,16679.0,,,,0
2014-03,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,23157.0,,,,0
2014-04,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,24536.0,,,,0
2014-05,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,26696.0,,,,0
2014-06,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,25612.0,,,,0
2014-07,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,26695.0,,,,0
2014-08,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,25134.0,,,,0
2014-09,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,26651.0,,,,0
2014-10,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,24025.0,,,,0
2014-11,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,21138.0,,,,0
2014-12,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,20366.0,,,,0
2015-01,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,16389.0,,,,0
2015-02,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,16687.0,,,,0
2015-03,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,21231.0,,,,0
2015-04,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,22519.0,,,,0
2015-05,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,23033.0,,,,0
2015-06,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,21127.0,,,,0
2015-07,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,22237.0,,,,0
2015-08,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,21714.0,,,,0
2015-09,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,23145.0,,,,0
2015-10,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,20248.0,,,,0
2015-11,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,17782.0,,,,0
2015-12,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,15864.0,,,,0
2016-01,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,14541.0,,,,0
2016-02,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,15685.0,,,,0
2016-03,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,19594.0,,,,0
2016-04,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,20476.0,,,,0
2016-05,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,20822.0,,,,0
2016-06,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,21183.0,,,,0
2016-07,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,19068.0,,,,0
2016-08,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,18793.0,,,,0
2016-09,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,20736.0,,,,0
2016-10,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,17193.0,,,,0
2016-11,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,19157.0,,,,0
2016-12,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,16403.0,,,,0
2017-01,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,15032.0,,,,0
2017-02,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,16526.0,,,,0
2017-03,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,22546.0,,,,0
2017-04,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,23553.0,,,,0
2017-05,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,24413.0,,,,0
2017-06,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,24183.0,,,,0
2017-07,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,21791.0,,,,0
2017-08,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,22298.0,,,,0
2017-09,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,22765.0,,,,0
2017-10,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,20184.0,,,,0
2017-11,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,19045.0,,,,0
2017-12,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,16477.0,,,,0
2018-01,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,16166.0,,,,0
2018-02,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,15194.0,,,,0
2018-03,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,21339.0,,,,0
2018-04,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,22424.0,,,,0
2018-05,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,24698.0,,,,0
2018-06,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,23590.0,,,,0
2018-07,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,19490.0,,,,0
2018-08,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,21273.0,,,,0
2018-09,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,21555.0,,,,0
2018-10,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,19584.0,,,,0
2018-11,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,17361.0,,,,0
2018-12,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,14586.0,,,,0
2019-01,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,14053.0,,,,0
2019-02,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,14363.0,,,,0
2019-03,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,21225.0,,,,0
2019-04,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,21309.0,,,,0
2019-05,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,22778.0,,,,0
2019-06,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,21766.0,,,,0
2019-07,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,19667.0,,,,0
2019-08,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,20896.0,,,,0
2019-09,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,19434.0,,,,0
2019-10,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,18169.0,,,,0
2019-11,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,15474.0,,,,0
2019-12,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,13835.0,,,,0
2020-01,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,14767.0,,,,0
2020-02,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,15521.0,,,,0
2020-03,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,11440.0,,,,0
2020-04,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,8265.0,,,,0
2020-05,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,12946.0,,,,0
2020-06,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,17023.0,,,,0
2020-07,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,18985.0,,,,0
2020-08,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,19161.0,,,,0
2020-09,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,20236.0,,,,0
2020-10,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,17880.0,,,,0
2020-11,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,14352.0,,,,0
2020-12,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,13784.0,,,,0
2021-01,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,13153.0,,,,0
2021-02,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,14936.0,,,,0
2021-03,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,20620.0,,,,0
2021-04,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,19761.0,,,,0
2021-05,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,17202.0,,,,0
2021-06,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,18437.0,,,,0
2021-07,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,17439.0,,,,0
2021-08,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,16945.0,,,,0
2021-09,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,16160.0,,,,0
2021-10,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,16041.0,,,,0
2021-11,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,13633.0,,,,0
2021-12,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,12715.0,,,,0
2022-01,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,12956.0,,,,0
2022-02,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,13359.0,,,,0
2022-03,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,16808.0,,,,0
2022-04,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,16288.0,,,,0
2022-05,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,15157.0,,,,0
2022-06,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,18059.0,,,,0
2022-07,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,16405.0,,,,0
2022-08,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,16065.0,,,,0
2022-09,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,16097.0,,,,0
2022-10,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,14815.0,,,,0
2022-11,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,13327.0,,,,0
2022-12,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,12630.0,,,,0
2023-01,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,13676.0,,,,0
2023-02,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,13452.0,,,,0
2023-03,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,17418.0,,,,0
2023-04,Alberta,2016A000248,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169942,10.1.1.1.1,18137.0,,,,0
